ra,dec,classe,g,i,r,u,z,subclasse,redshift
52.19592,-0.69210215,GALAXY,75.740883,147.53153999999995,118.88353,42.297401,169.50436399999995,STARFORMING,0.029962
52.349478999999995,-0.52620344,GALAXY,10.118491,31.814634,21.420956,4.9617260000000005,40.302162,STARFORMING,0.141811
52.289903,-0.50788753,GALAXY,17.506079,53.59613,36.795197,7.292233,66.76679200000001,STARFORMING,0.067664
52.442797999999996,-0.42366503,GALAXY,20.337765,49.466915,35.56544500000001,9.128766,57.747673,STARFORMING,0.06724
52.236663,-0.40887552,GALAXY,101.987862,271.352692,196.658401,43.860088,340.015198,STARFORMING,0.030645
52.256104,-0.25979753,GALAXY,8.197673,40.488289,23.491249,2.781052,59.556065,STARFORMING,0.129365
52.038447999999995,-1.1909328000000001,GALAXY,15.559705,56.739761,37.001881,5.489211,73.24098199999997,STARFORMING,0.108935
51.878358,-1.1277287,GALAXY,24.909554,63.164196,46.891804,12.103375,77.507637,STARFORMING,0.025903
52.056806,-1.2050731000000001,GALAXY,6.077731,24.571764,15.430289000000002,2.251162,30.83309,STARFORMING,0.151518
52.142595,-1.2159885,GALAXY,7.261714,35.74356500000001,21.464132,2.569224,48.504963,AGN,0.151868
51.939518,-0.47289893,GALAXY,11.796103,43.879929,28.32468,4.732039,55.978455,STARFORMING,0.134074
52.141778,-0.58844316,GALAXY,26.917166,60.275558,44.332611,12.135563,68.252197,STARFORMING,0.062379
51.984761,-0.47176116,GALAXY,27.152256,52.347256,40.643974,17.164164000000003,53.768154,STARBURST,0.162211
52.052819,-0.1636955,GALAXY,22.607334,47.109863,32.429398,11.196893,44.743408,STARBURST,0.100629
52.048681,-0.18940919,GALAXY,31.538054,124.248878,81.17375200000002,9.154546,163.30386399999998,AGN,0.085115
51.632393,-1.217991,GALAXY,27.927042,104.161797,69.173119,7.312073,131.136581,AGN,0.066886
164.31785,41.441295000000004,GALAXY,1.437463,7.396889,4.199605,0.238256,10.820827,STARFORMING,0.478362
164.35529,41.195451,GALAXY,5.214425,32.816612,18.639097,1.352059,48.462364,BROADLINE,0.203118
242.06525,14.653773999999999,GALAXY,14.687192,51.338234,33.621895,5.676856,65.769669,STARFORMING,0.132219
241.62268999999998,15.094729999999998,GALAXY,24.677252,45.481915,35.975925,14.984649,50.659698,STARFORMING,0.040105
241.82064,15.04236,GALAXY,6.507263,25.167728,16.218288,2.62756,30.832676,STARFORMING,0.196063
241.86965,15.011991,GALAXY,39.162754,124.271614,83.48653399999998,14.917401000000002,159.889938,STARFORMING,0.0375
241.74433,15.012313,GALAXY,41.288849,83.66239200000003,62.45694399999999,28.506897,96.285599,STARBURST,0.03755
241.71041,15.053281,GALAXY,21.656149,68.35990100000001,44.844868,9.604672,89.78909300000002,STARFORMING,0.041441000000000006
241.62114,14.945448,GALAXY,16.987448,70.994614,42.964577,5.36165,93.58799,STARFORMING,0.126935
241.48532000000003,15.105556,GALAXY,27.112404,64.21974200000001,45.803589,13.258266,73.790009,STARFORMING,0.104544
242.44507000000002,14.418744,GALAXY,10.265752,22.759148,17.764936,5.317516,25.565638,STARFORMING,0.042606
242.59899,14.783307999999998,GALAXY,41.340126,144.753265,96.519661,15.739038,185.398636,STARFORMING,0.130273
242.58046000000002,14.773072,GALAXY,17.124722,67.574715,43.861107,6.455081,88.409851,AGN,0.13305699999999998
242.7685,14.399818,GALAXY,18.749557,50.51453400000001,36.695801,7.5220410000000015,62.018475,STARFORMING,0.032811
242.30082000000002,14.861035000000001,GALAXY,14.450535,43.288803,28.317413,6.143314,50.011467,STARBURST,0.075882
242.15506000000002,14.8932,GALAXY,20.20112,77.396194,46.573051,7.646354,99.783218,STARFORMING,0.096975
241.92705,14.870395000000002,GALAXY,16.507984,41.246704,29.799599,7.934660000000001,47.09737,STARFORMING,0.036596
241.90135,14.902892000000001,GALAXY,16.938776,25.690542,22.628241,10.597214,24.641111,STARFORMING,0.034058
242.1001,14.857116,GALAXY,22.422081,79.155479,51.383274,6.065346,99.662201,STARFORMING,0.096449
241.9293,14.995535999999998,GALAXY,20.455311,49.078674,35.720112,10.358215,54.90113100000001,STARFORMING,0.037416000000000005
241.88005,14.932718,GALAXY,27.509235,77.838951,52.652081,11.016776,91.021141,STARFORMING,0.080149
239.39207000000002,32.986117,GALAXY,26.567028000000004,71.79248,49.526447,11.913892,87.543137,STARFORMING,0.107635
239.36253,32.861965999999995,GALAXY,18.451138,39.431511,28.800207,9.927807,46.059536,STARFORMING,0.08655299999999999
239.37316,32.780923,GALAXY,19.952742,61.604214,41.652992,8.952653,73.676765,STARFORMING,0.139544
239.70605,32.813888,GALAXY,34.425697,62.663589,48.995216,18.857077,67.49715400000001,STARBURST,0.054683
239.18389,33.275621,GALAXY,11.206226,29.749533000000003,21.415562,4.365947,33.766148,STARFORMING,0.04829
239.12299,33.584222,GALAXY,12.018764,31.32832,23.125965,4.23862,38.954697,STARFORMING,0.054508
239.16388999999998,33.676839,GALAXY,11.563759,40.611534000000006,27.865875,3.448122,50.590794,STARFORMING,0.105091
239.24775,33.137413,GALAXY,21.958849,49.164894,33.769077,14.507664000000002,48.238239,STARBURST,0.153263
239.24216,33.167848,GALAXY,20.687273,61.93219000000001,42.276756,7.403974000000002,73.986374,STARFORMING,0.129776
240.0557,32.950287,GALAXY,15.694055,44.931351,30.756916,6.552535,54.816475,STARFORMING,0.10866
239.87323999999998,32.755917,GALAXY,18.478672,47.150925,34.278923,7.039001,56.116112,STARFORMING,0.054682000000000015
243.98008,14.117589,GALAXY,27.416254,103.178482,69.22641,10.514571,135.717773,BROADLINE,0.14901199999999998
243.70997999999997,14.059477,GALAXY,5.991316,14.806285999999998,10.347755,2.632917,17.065659,STARFORMING,0.07897799999999999
243.70265,14.365092,GALAXY,26.587223,120.344299,74.57328000000003,8.03742,167.500809,STARFORMING,0.131679
244.70016,13.779379,GALAXY,15.057713,31.866652,23.958721,8.286732,37.202972,STARFORMING,0.048527
244.37136,14.008023999999999,GALAXY,14.657827,45.6087,30.616838,6.032733,59.539986,STARFORMING,0.064957
244.59897,13.706855,GALAXY,29.55633,99.128555,67.42466,9.864812,126.289284,STARFORMING,0.074877
244.13868,13.827207000000001,GALAXY,17.627466000000005,53.780476,36.133476,8.198063000000001,71.30342900000002,STARFORMING,0.099488
244.39756,14.052304000000001,GALAXY,98.398865,235.838058,171.485077,66.43609599999999,286.464172,STARBURST,0.033775
244.54737999999998,13.76692,GALAXY,62.134773,125.694878,94.330177,32.621746,145.290771,STARFORMING,0.04894
244.28059,13.598472000000001,GALAXY,12.70443,22.595339000000006,16.421692,6.2778839999999985,21.798820000000006,STARBURST,0.050312
244.59577000000002,10.274353,GALAXY,13.895579,52.503777,32.456284000000004,0.570566,65.771393,STARFORMING,0.09962
244.95318999999998,10.998541000000001,GALAXY,30.996874,116.353394,75.95475,11.689371,148.519455,STARFORMING,0.093013
221.88703999999998,11.991894,GALAXY,23.006779,51.129395,37.872547,11.209167,54.93903,STARBURST,0.11976
221.45765,12.08014,GALAXY,13.654307,37.368526,26.487915,5.207597,43.981861,STARFORMING,0.054114
221.77145,11.996317999999999,GALAXY,15.240987,45.403759,31.003559000000006,6.3714309999999985,56.256283,STARFORMING,0.11803
221.49542999999997,12.319984,GALAXY,13.068048,41.52018,28.058744,6.697048,51.165279,STARBURST,0.210609
221.28332999999998,11.020103,GALAXY,17.208582,35.666344,27.356026,7.494285,41.147705,STARFORMING,0.077282
221.49945,11.335824,GALAXY,27.110806,58.562199,43.760273,11.704649,65.084366,STARFORMING,0.077865
221.51483,11.442078,GALAXY,55.604397,159.134399,112.066368,23.831758,203.575226,STARFORMING,0.028749
221.37022000000002,11.529364,GALAXY,26.371008000000003,107.160225,68.165565,8.060217,144.908493,STARFORMING,0.089863
221.34856000000002,11.486069,GALAXY,34.487595,101.250229,69.543678,12.480226,124.041611,STARFORMING,0.080692
221.29975,11.55526,GALAXY,23.452894,47.732254,36.585857,10.400836,53.45535699999999,STARFORMING,0.084874
221.40191000000002,11.670050999999999,GALAXY,18.342941,70.518959,44.280174,6.421592,97.018677,STARFORMING,0.090517
221.21371000000002,11.801771,GALAXY,19.1619,59.463509,40.508888,7.611517,75.877319,STARFORMING,0.110885
221.24516,12.198366,GALAXY,18.519247,39.012001,30.363277000000004,8.715342,43.94648,STARFORMING,0.052208
221.29688,11.844222,GALAXY,19.968412,42.071079,32.294556,9.10824,46.802212,STARFORMING,0.057009
245.21535,12.424804,GALAXY,7.886896000000001,25.302258,17.540184,2.112535,30.282944,STARFORMING,0.134508
245.22787000000002,12.540992,GALAXY,10.296272,24.335726,17.473329999999994,4.5584190000000016,28.553490000000004,STARFORMING,0.092818
245.04392,12.641697,GALAXY,21.84481,31.431183,21.912397,14.233063,27.550484,STARBURST,0.080479
49.04902,-1.1974770000000001,GALAXY,9.330856,29.387672,19.941751,6.322123,35.121849,STARBURST,0.21755700000000006
48.711158000000005,-0.56525902,GALAXY,30.296118,58.800575,46.516991,17.518245999999998,67.140984,STARFORMING,0.038443
48.580995,-0.49061766,GALAXY,34.646587,84.014832,59.091797,14.27034,96.114265,STARBURST,0.086073
48.957795000000004,-0.33494211,GALAXY,48.825794,166.227982,108.227295,20.205679,222.063797,STARFORMING,0.037518
48.708386,-0.42491126,GALAXY,15.770644,59.734386,37.650734,7.172845,77.699814,STARFORMING,0.118934
245.97666,9.561057400000001,GALAXY,105.954521,248.776855,169.92627,50.728722,259.609467,STARBURST,0.09863
246.45244,9.6682034,GALAXY,21.060711,60.9277,42.821819,8.984346,73.54044300000002,STARFORMING,0.031723
246.5319,9.7474189,GALAXY,11.952217,29.603756,22.291094,4.179379,31.233307,STARFORMING,0.04825
246.52017,9.890313800000001,GALAXY,54.679081,160.850967,108.304306,21.225122,199.326431,STARFORMING,0.049875
246.40616,9.8368752,GALAXY,58.602531000000006,123.52507,93.588814,36.463097,140.93151899999995,STARBURST,0.037047
246.58516,10.094761,GALAXY,28.361975,113.311539,73.472466,10.214575,143.474747,STARFORMING,0.162714
246.34656,9.7833297,GALAXY,15.388138,36.916187,27.126549,5.0511370000000015,42.499649,STARFORMING,0.04972
245.93385,9.5824266,GALAXY,15.949291,26.771955,21.892653,10.474545,28.465443,STARBURST,0.03618
245.91857000000002,9.3814038,GALAXY,14.191248000000002,43.841812,29.993578000000007,5.264764,49.765991,STARFORMING,0.107108
245.76536000000002,9.433698199999998,GALAXY,7.5289449999999984,35.929428,21.051357,0.721855,46.936085,STARFORMING,0.098929
245.64049,9.4233645,GALAXY,11.501699,68.72087900000001,41.235565,1.619403,91.052597,BROADLINE,0.14359
245.87868999999998,9.6577972,GALAXY,30.53186,121.843773,77.70922900000002,7.890213,159.409256,STARFORMING,0.034163
245.60471,9.8713809,GALAXY,26.683725,60.538952,45.996021,11.375766,70.95955699999998,STARFORMING,0.033022
245.87077000000002,9.6233973,GALAXY,11.175928,39.128094,25.62462,5.767092,47.370708,STARFORMING,0.198043
245.87849,9.692395,GALAXY,123.108582,450.232208,300.007263,34.236546000000004,589.773315,BROADLINE,0.033428
220.06277000000003,13.159756,GALAXY,43.573807,99.993362,70.24852800000001,22.838598,108.957588,STARBURST,0.067261
219.88625,13.232242000000001,GALAXY,11.603057000000002,46.15509,28.976595,5.0319720000000006,59.500984,STARFORMING,0.115787
219.99012000000002,13.017083,GALAXY,20.491274,34.442593,28.433228000000003,16.759575,39.287029,STARBURST,0.028113
220.05742,13.348651,GALAXY,34.870789,59.240952,43.461678000000006,18.316252,54.31744000000001,STARBURST,0.078063
219.81219,13.046116,GALAXY,16.825394,71.655457,45.758938,7.364321,92.67791,STARFORMING,0.194025
220.01259,13.313143,GALAXY,11.902039,36.081314,24.313963,7.086531,48.021423,STARFORMING,0.117283
219.8585,13.018948,GALAXY,25.394562,66.830101,47.975788,14.227263,85.906532,STARFORMING,0.028857
219.79032,12.525555,GALAXY,19.603928,72.626801,47.528427,7.5216020000000015,94.750648,STARFORMING,0.159778
219.94937000000002,12.490649000000001,GALAXY,45.761318,90.989006,69.821747,29.383049,109.08194,STARFORMING,0.037782
219.85997000000003,12.738854,GALAXY,17.730427,51.383911,34.094691999999995,9.199841,64.485527,STARFORMING,0.119442
219.82517,12.898766,GALAXY,25.037289,52.51199,39.055244,11.232713,61.375195,STARFORMING,0.063973
219.91532999999998,12.455884,GALAXY,17.107695,36.061172,27.394524,10.58995,44.460232,STARFORMING,0.037864
219.56965,12.688476,GALAXY,22.016977,57.43166,40.552036,7.466715,71.91996,STARFORMING,0.063166
219.68467,12.630942999999998,GALAXY,20.363264,52.096535,36.701992,9.943812,63.478329,STARBURST,0.117828
219.89736000000002,12.465067999999999,GALAXY,10.275374,33.876072,22.775055,4.324554,41.947941,STARFORMING,0.184437
219.65646,12.790663,GALAXY,22.755396,77.30109399999998,49.992672,8.130919,99.173645,STARFORMING,0.13608299999999998
220.35568999999998,13.272754,GALAXY,35.280243,76.379082,57.17948199999999,17.349379000000006,89.584351,STARFORMING,0.058778
220.38544,13.100519,GALAXY,23.865753,67.242249,43.540653000000006,12.258573,84.739708,STARFORMING,0.059029999999999985
220.3869,12.986408,GALAXY,19.683348,61.630577,41.365078,8.199368,77.071053,STARFORMING,0.049834
220.22907,13.308864000000002,GALAXY,20.973778,57.516705,39.840279,10.781876,68.469711,STARFORMING,0.117438
220.34659,13.014725,GALAXY,14.338126999999998,30.77672,23.379278,9.005492,36.606754,STARFORMING,0.05853
241.61869,10.49667,GALAXY,12.062324,39.739368,27.001501,4.360068,51.953991,STARFORMING,0.098014
241.44526000000002,10.537078999999999,GALAXY,22.851439000000006,66.77188100000001,45.862377,8.059839,88.79915600000002,STARFORMING,0.047946
241.32451,10.032563,GALAXY,11.427642,66.430977,43.688023,3.721344,84.334091,AGN,0.20223
241.40866,10.035411,GALAXY,44.157372,185.1185,113.263855,14.401988,255.871414,AGN,0.04048
241.38218999999998,9.8362785,GALAXY,20.356791,64.494484,43.480221,7.434972,78.811852,STARFORMING,0.092072
241.25367000000003,10.028721,GALAXY,14.985331,38.81245,27.816805,6.369227,44.16647,STARFORMING,0.126779
241.74146000000002,10.751174,GALAXY,153.577682,449.15274000000005,320.221771,54.895237,567.865173,STARFORMING,0.016768
241.94438,10.500683,GALAXY,26.429976,61.34863299999999,44.543499,10.486313,70.564041,STARFORMING,0.063221
241.75196,10.546694,GALAXY,12.133193,54.434746,33.368038,3.966517,71.892609,STARFORMING,0.171573
241.71913999999998,11.146823,GALAXY,43.368992,149.38876299999995,102.644165,12.109481,188.740234,STARFORMING,0.10322
241.79667,10.906635000000001,GALAXY,26.600731,83.780525,56.474751,8.929149,105.587982,STARFORMING,0.04849
229.47236,0.25815022,GALAXY,1.750173,8.548007,5.071803,2.316724,12.977784,STARFORMING,0.274976
229.5476,0.21122201,GALAXY,24.259102,101.201241,61.05654499999999,8.251566,147.720398,STARFORMING,0.05281
52.160777,-0.2853033,GALAXY,11.346307,24.051424,18.468628,4.897776,26.987122,STARFORMING,0.051108
52.409221,-0.64428932,GALAXY,15.025553,70.185799,42.687328,4.304328,96.245285,STARFORMING,0.086369
52.397071999999994,-0.46442008,GALAXY,10.609307,30.626354,20.704069,6.728510000000001,35.6227,STARFORMING,0.086051
52.324556,-0.51498454,GALAXY,26.034027,98.592735,61.671696,5.733961,125.243713,STARFORMING,0.067082
52.322798,-0.62741248,GALAXY,10.632964,38.449711,24.135225,3.971372,45.391556,STARFORMING,0.10731
52.399798,-0.68174668,GALAXY,13.197056,30.518713,22.841934,7.506178999999999,29.105822,STARFORMING,0.067095
52.256696000000005,-0.6520633000000001,GALAXY,14.838161,50.304352,33.567127,5.654578,60.222496,STARFORMING,0.135018
52.79195,1.1341398999999999,GALAXY,8.761897,37.459061,20.900429000000006,0.990085,43.180447,STARBURST,0.149859
52.862936,1.1053636999999998,GALAXY,28.247419,93.423103,62.347591,10.1738,118.757828,STARFORMING,0.08595900000000001
52.852162,0.73919459,GALAXY,49.674419,131.276749,94.023972,25.769737,163.821518,STARBURST,0.030811
52.846764,1.1898538,GALAXY,15.462164,61.367222,37.923096,6.454246,78.680672,STARFORMING,0.16341
52.589558999999994,1.0424632,GALAXY,25.337105,77.784111,52.08947,9.999589,97.672203,STARFORMING,0.086078
52.393775,0.65890581,GALAXY,10.783389,38.722179,25.294472,3.87426,52.965309,STARFORMING,0.086262
52.231065,0.60502916,GALAXY,6.364222,29.833231,17.381317000000006,3.258985,41.83157,STARBURST,0.213331
52.461802,0.05443986,GALAXY,4.861157,13.268959,9.3582,2.643702,17.677191,STARFORMING,0.037095
52.21376,0.19603617,GALAXY,18.631186,70.092628,45.3097,7.519305,91.770561,AGN,0.085868
52.930849,0.82251562,GALAXY,35.832691,105.198051,69.874107,16.48913,130.684357,STARFORMING,0.083473
52.936678,1.0107111,GALAXY,18.106253,45.499317,31.693371000000006,8.884164,55.360237,STARFORMING,0.085649
53.00825699999999,1.1762529,GALAXY,36.428505,146.010223,89.416168,12.481779,204.87294,STARFORMING,0.040646
53.18656800000001,0.97833271,GALAXY,20.159342,71.122826,46.776909,9.00734,89.122688,STARFORMING,0.181865
52.905525,0.79100891,GALAXY,11.674439,35.965267,23.570562,6.2608440000000005,45.797855,STARFORMING,0.08560599999999999
53.14765500000001,0.75436189,GALAXY,6.875462,17.054678,12.356894,3.098664,21.8354,STARFORMING,0.049008
221.88509,10.513773,GALAXY,49.045414,100.209343,75.073975,27.671675,114.008667,STARFORMING,0.051175
221.75107999999997,10.508761999999999,GALAXY,20.769569,51.346428,36.59390300000001,10.815909,58.92949300000001,STARFORMING,0.107108
221.7299,10.166559,GALAXY,11.586082,21.499216,15.984801,6.114161,23.332869,STARBURST,0.050488
222.12784,11.216168,GALAXY,15.876429000000002,41.524818,29.977812,7.427163,49.02314000000001,STARFORMING,0.054314
222.28517999999997,11.142884,GALAXY,41.666737,126.247025,88.790215,14.978006,156.405609,AGN,0.051246000000000014
222.16031,10.926753,GALAXY,66.140785,225.666321,147.631378,22.159901,278.809906,BROADLINE,0.089422
222.28627000000003,10.870198,GALAXY,64.740135,174.503433,123.057373,30.665377000000003,218.893341,STARFORMING,0.041213
222.12852,10.905614,GALAXY,16.357135999999993,36.55331,27.627998,7.87873,42.139973,STARFORMING,0.048029
222.33172000000002,10.749326,GALAXY,27.269039000000006,69.66439100000001,49.566048,12.397944,82.403755,STARFORMING,0.08959400000000001
222.08934,10.504076,GALAXY,25.652956,73.827927,50.011055,13.00335,91.503708,STARFORMING,0.097842
221.99222000000003,10.355350999999999,GALAXY,9.007411,23.978502,17.309117999999998,3.893973,29.354418,STARFORMING,0.08114199999999999
222.00217,10.17188,GALAXY,61.808975,67.308105,62.04285400000001,55.146629,71.833511,STARBURST,0.029891
221.91699,10.322656,GALAXY,22.584888,81.117065,52.428421,7.1914729999999984,109.412827,STARFORMING,0.054229999999999993
221.89906000000002,10.402023,GALAXY,67.143959,216.796234,144.530518,26.062592,281.943878,STARFORMING,0.050772000000000005
222.40563999999998,11.119521,GALAXY,34.764469,124.03508,80.755669,11.592926,162.098145,STARFORMING,0.05226
222.41861,10.901564,GALAXY,19.701958,35.520786,26.797001,10.943346,38.66581,STARBURST,0.066254
222.40875,11.153915,GALAXY,19.739809,64.46817,43.31934,7.134515,83.050652,STARFORMING,0.054085
222.51436,11.372385000000001,GALAXY,48.062359,142.583664,94.779823,20.412268,174.79776,AGN,0.08954
222.47755,11.153158,GALAXY,25.423508,65.943176,48.172848,10.591378,82.13675699999997,STARFORMING,0.05335
222.51602000000003,10.865915,GALAXY,39.907204,112.408623,76.253929,20.997906,138.905899,STARFORMING,0.130288
222.56158,11.099031,GALAXY,26.105423,69.442833,49.943787,11.159106,85.48085,STARFORMING,0.05304
